session_id,query,intent,slot_annotation
1506,我要去柳州饭店,navigation.navigation,我要去<destination>柳州饭店</destination>
1506,取消,navigation.cancel_navigation,取消
1506,取消,navigation.cancel_navigation,取消
1507,呼叫663,phone_call.make_a_phone_call,呼叫<phone_num>663</phone_num>
1507,久电,OTHERS,久电
1507,你好去建瓯酒店,navigation.navigation,你好去<destination>建瓯酒店</destination>
1507,去金瓯酒店,navigation.navigation,去<destination>金瓯酒店</destination>
1508,取消,OTHERS,取消
1508,青海花儿张郭彤,music.play,<song>青海花儿</song>张<singer>郭彤</singer>
1508,风铮,OTHERS,风铮
1508,张帆,OTHERS,张帆
1508,去日本的路线,navigation.navigation,去<destination>日本</destination>的路线
1508,没什么,OTHERS,没什么
1509,打电话,phone_call.make_a_phone_call,打电话
1509,军事专家真差吧灯光,OTHERS,军事专家真差吧灯光
1509,搜索附近小吃,OTHERS,搜索附近小吃
1509,搜索附近超市,OTHERS,搜索附近超市
1509,我要回家,navigation.navigation,我要回<custom_destination>家</custom_destination>
1509,把导航欢乐吧,OTHERS,把导航欢乐吧
1509,我要听臧天朔的我祈祷,music.play,我要听<singer>臧天朔</singer>的<song>我祈祷</song>
1510,播放歌曲美,music.play,播放歌曲<song>美</song>
1510,王力宏的美,music.play,<singer>王力宏</singer>的<song>美</song>
1510,美,music.play,<song>美</song>
1510,唯一,music.play,<song>唯一</song>
1510,王力宏的唯一,music.play,<singer>王力宏</singer>的<song>唯一</song>
1511,耳朵聋了吗,OTHERS,耳朵聋了吗
1511,下一首,music.next,下一首
1511,换一首,music.next,换一首
1511,这个导航,OTHERS,这个导航
1512,放大王叫我来巡山,music.play,放<song>大王叫我来巡山</song>
1512,为什么没有声音呢,OTHERS,为什么没有声音呢
1512,音量已经调到最大了怎么还没有声音呀,OTHERS,音量已经调到最大了怎么还没有声音呀
1512,大王,OTHERS,大王
1512,依家已经最大了还说快给我们放声音,OTHERS,依家已经最大了还说快给我们放声音
1512,音量已经最大了怎么还没有声音呀,OTHERS,音量已经最大了怎么还没有声音呀
1512,音量已经最大了怎么还没有声音啊,OTHERS,音量已经最大了怎么还没有声音啊
1512,思密达,OTHERS,思密达
1512,大王叫我来巡山,music.play,<song>大王叫我来巡山</song>
1513,导航到泸州西南商贸城,navigation.navigation,导航到<destination>泸州西南商贸城</destination>
1513,叮当我要到观文政府,navigation.navigation,叮当我要到<destination>观文政府</destination>
1513,2089,OTHERS,2089
1513,卡卡,OTHERS,卡卡
1514,导航陆军总医院,navigation.navigation,导航<destination>陆军总医院</destination>
1514,导航广州总医院附属157医院,navigation.navigation,导航<destination>广州总医院附属157医院</destination>
1514,放a片,OTHERS,放a片
1514,我要看动画片,OTHERS,我要看动画片
1514,是的,OTHERS,是的
1514,退出,OTHERS,退出
1515,杨钰莹的歌,music.play,<singer>杨钰莹</singer>的歌
1515,张学友的歌,music.play,<singer>张学友</singer>的歌
1515,张学友的歌,music.play,<singer>张学友</singer>的歌
1516,流浪歌,music.play,<song>流浪歌</song>
1516,相见时难别亦难,music.play,<song>相见时难别亦难</song>
1516,相见时难别亦难,music.play,<song>相见时难别亦难</song>
1516,父亲,music.play,<song>父亲</song>
1516,犯错,music.play,<song>犯错</song>
1517,打电话给高九州,phone_call.make_a_phone_call,打电话给<contact_name>高九州</contact_name>
1517,打电话给se w高九州,phone_call.make_a_phone_call,打电话给<contact_name>se w高九州</contact_name>
1517,关闭fm,OTHERS,关闭fm
1517,南昌市水果批发市场,navigation.navigation,<destination>南昌市水果批发市场</destination>
1518,临清市华美医院,navigation.navigation,<destination>临清市华美医院</destination>
1518,给我爸打电话,phone_call.make_a_phone_call,给<contact_name>我爸</contact_name>打电话
1518,打个电话我就进屋计算机记住终于问世这么深,OTHERS,打个电话我就进屋计算机记住终于问世这么深
1518,五码一注三马1路410617吗急吗数字呗11选5,OTHERS,五码一注三马1路410617吗急吗数字呗11选5
1518,那必须的十一队的五号全中5789,OTHERS,那必须的十一队的五号全中5789
1519,打个电话干嘛,OTHERS,打个电话干嘛
1519,哦,OTHERS,哦
1519,高速路口,navigation.navigation,<destination>高速路口</destination>
1519,去薛坊高速路口,navigation.navigation,去<destination>薛坊高速路口</destination>
1520,听首歌,music.play,听首歌
1520,关闭音乐,music.pause,关闭音乐
1520,放首歌,music.play,放首歌
1521,取消,OTHERS,取消
1521,胡敏,OTHERS,胡敏
1521,轩林,OTHERS,轩林
1521,放歌曲渡情,music.play,放歌曲<song>渡情</song>
1521,去大理,music.play,<song>去大理</song>
1521,放大头儿子小头爸爸,music.play,放<song>大头儿子小头爸爸</song>
1522,开平长师中学,navigation.navigation,<destination>开平长师中学</destination>
1522,拨打,phone_call.make_a_phone_call,拨打
1522,播放回心转意,music.play,播放<song>回心转意</song>
1523,播放说散就散,music.play,播放<song>说散就散</song>
1523,播放体面,music.play,播放<song>体面</song>
1523,播放体面,music.play,播放<song>体面</song>
1524,请拨老公的电话,phone_call.make_a_phone_call,请拨<contact_name>老公</contact_name>的电话
1524,请拨老公的电话,phone_call.make_a_phone_call,请拨<contact_name>老公</contact_name>的电话
1524,我要去玉柴通用,navigation.navigation,我要去<destination>玉柴通用</destination>
1524,你好零度打开录像,OTHERS,你好零度打开录像
1524,打开路线,OTHERS,打开路线
1525,柳州火车站,navigation.navigation,<destination>柳州火车站</destination>
1525,打电话给69351,phone_call.make_a_phone_call,打电话给<phone_num>69351</phone_num>
1525,打电话给69351,phone_call.make_a_phone_call,打电话给<phone_num>69351</phone_num>
1526,那他这个时候你喜欢的我要去郑州,navigation.navigation,那他这个时候你喜欢的我要去<destination>郑州</destination>
1526,来一首光头强,music.play,来一首<song>光头强</song>
1526,打电话给邓汉轮,phone_call.make_a_phone_call,打电话给<contact_name>邓汉轮</contact_name>
1527,打电话给,phone_call.make_a_phone_call,打电话给
1527,1000011,phone_call.make_a_phone_call,<phone_num>1000011</phone_num>
1527,娜,OTHERS,娜
1527,导航去杭州,navigation.navigation,导航去<destination>杭州</destination>
1527,开音乐播放器,OTHERS,开音乐播放器
1527,你给那个打那个帅哥,OTHERS,你给那个打那个帅哥
1527,去好玩的地方,OTHERS,去好玩的地方
1527,哦找个帅哥,OTHERS,哦找个帅哥
1527,那我找你,OTHERS,那我找你
1528,哦和阅兵的还魂门,OTHERS,哦和阅兵的还魂门
1528,温歌,OTHERS,温歌
1528,胡彦斌的歌曲混混们,music.play,<singer>胡彦斌</singer>的歌曲<song>混混们||还魂门</song>
1528,小爱,OTHERS,小爱
1528,播放胡彦斌的还魂,music.play,播放<singer>胡彦斌</singer>的<song>还魂||还魂门</song>
1528,你晚饭吃了没有,OTHERS,你晚饭吃了没有
1528,张志雯,OTHERS,张志雯
1528,于丹,OTHERS,于丹
1529,播放小苹果,music.play,播放<song>小苹果</song>
1529,取消,music.pause,取消
1529,打开,OTHERS,打开
1529,工商银行,navigation.navigation,<destination>工商银行</destination>
1530,播放音乐,music.play,播放音乐
1530,播放爱情不是毒药,music.play,播放<song>爱情不是毒药</song>
1530,播放703,music.play,播放703
1531,在群,OTHERS,在群
1531,取消,OTHERS,取消
1531,导航结束,navigation.cancel_navigation,导航结束
1531,导航结束,navigation.cancel_navigation,导航结束
1531,全部乘客坐稳后再出发,OTHERS,全部乘客坐稳后再出发
1532,回家,navigation.navigation,回<custom_destination>家</custom_destination>
1532,电话给韩凯,phone_call.make_a_phone_call,电话给<contact_name>韩凯</contact_name>
1532,韩凯,phone_call.make_a_phone_call,<contact_name>韩凯</contact_name>
1532,电话给韩凯,phone_call.make_a_phone_call,电话给<contact_name>韩凯</contact_name>
1532,连接蓝牙,OTHERS,连接蓝牙
1532,连接蓝牙,OTHERS,连接蓝牙
1532,今天太好了,OTHERS,今天太好了
1532,去你妈的,OTHERS,去你妈的
1533,取消,OTHERS,取消
1533,去62中,navigation.navigation,去<destination>62中</destination>
1533,自由飞翔,music.play,<song>自由飞翔</song>
1534,阿布,music.play,<singer>阿布</singer>
1534,取消,music.pause,取消
1534,取消导航,navigation.cancel_navigation,取消导航
1535,导航结束,navigation.cancel_navigation,导航结束
1535,晴姐老母电话,phone_call.make_a_phone_call,晴姐<contact_name>老母</contact_name>电话
1535,请接老母电话,phone_call.make_a_phone_call,请接<contact_name>老母</contact_name>电话
1536,小马立行,OTHERS,小马立行
1536,唱一个主耶稣的歌,music.play,唱一个<song>主耶稣</song>的歌
1536,唱一下漂洋过海来看你,music.play,唱一下<song>漂洋过海来看你</song>
1536,小马立行,OTHERS,小马立行
1536,错了,OTHERS,错了
1536,来一个周艳泓的十字架的爱,music.play,来一个<singer>周艳泓</singer>的<song>十字架的爱</song>
1537,有病啊,OTHERS,有病啊
1537,打电话给15800000515,phone_call.make_a_phone_call,打电话给<phone_num>15800000515</phone_num>
1537,傲城,navigation.navigation,<destination>傲城</destination>
1537,导航到阿城,navigation.navigation,导航到<destination>阿城</destination>
1537,合正,navigation.navigation,<destination>合正</destination>
1537,老王说,OTHERS,老王说
1537,我要导航,navigation.open,我要导航
1537,关掉导航,navigation.cancel_navigation,关掉导航
1538,请播放我的唇吻不到我爱的人啊,music.play,请播放<song>我的唇吻不到我爱的人</song>啊
1538,请播放漫漫人生路,music.play,请播放<song>漫漫人生路</song>
1538,播放上海滩,music.play,播放<song>上海滩</song>
1539,你好啊,OTHERS,你好啊
1539,好的,OTHERS,好的
1539,关注音乐,OTHERS,关注音乐
1539,到纳帕溪地小区,navigation.navigation,到<destination>纳帕溪地小区</destination>
1539,西丽小区,navigation.navigation,<destination>西丽小区</destination>
1540,可以,OTHERS,可以
1540,石仰山,OTHERS,石仰山
1540,我要去国际金融大厦,navigation.navigation,我要去<destination>国际金融大厦</destination>
1540,我要去穆斯林小区,navigation.navigation,我要去<destination>穆斯林小区</destination>
1541,大英死海,navigation.navigation,<destination>大英死海</destination>
1541,大英县死海,navigation.navigation,<destination>大英县死海</destination>
1541,取消,navigation.cancel_navigation,取消
1541,放首周杰伦的歌,music.play,放首<singer>周杰伦</singer>的歌
1541,同步联系人,OTHERS,同步联系人
1541,退出,OTHERS,退出
1541,连接蓝牙,OTHERS,连接蓝牙
1541,连接蓝牙,OTHERS,连接蓝牙
1541,蓝牙连接,OTHERS,蓝牙连接
1542,曹月环,OTHERS,曹月环
1542,到玉环,navigation.navigation,到<destination>玉环</destination>
1542,看到我给中央打电话进行辱骂我,OTHERS,看到我给中央打电话进行辱骂我
1542,红绿灯是60秒打电话,phone_call.make_a_phone_call,红绿灯是60秒打电话
1542,温雅,phone_call.make_a_phone_call,<contact_name>温雅</contact_name>
1543,打电话门口那女的是不是你打个电话,phone_call.make_a_phone_call,打电话门口那女的是不是你打个电话
1543,东葛路,navigation.navigation,<destination>东葛路</destination>
1543,斑马,OTHERS,斑马
1543,大师最哦东葛店,OTHERS,大师最哦东葛店
1544,导航罗芳村,navigation.navigation,导航<destination>罗芳村</destination>
1544,取消,navigation.cancel_navigation,取消
1544,取消,navigation.cancel_navigation,取消
1545,打开导航,navigation.open,打开导航
1545,导航通广路坤锐彩钢瓦,navigation.navigation,导航<destination>通广路坤锐彩钢瓦</destination>
1545,到宁德市蕉城区七都镇国道路71号,navigation.navigation,到<destination>宁德市蕉城区七都镇国道路71号</destination>
1545,第1个,OTHERS,第1个
1545,到宁德市蕉城区七都路,navigation.navigation,到<destination>宁德市蕉城区七都路</destination>
1546,打电话2000000,phone_call.make_a_phone_call,打电话<phone_num>2000000</phone_num>
1546,我打电话,phone_call.make_a_phone_call,我打电话
1546,2000000,phone_call.make_a_phone_call,<phone_num>2000000</phone_num>
1546,我要去胸科医院,navigation.navigation,我要去<destination>胸科医院</destination>
1546,胸科医院东院区,navigation.navigation,<destination>胸科医院东院区</destination>
1547,我要听韩红的歌,music.play,我要听<singer>韩红</singer>的歌
1547,今天克拉玛依天气,OTHERS,今天克拉玛依天气
1547,唱祁隆的歌,music.play,唱<singer>祁隆</singer>的歌
1547,听刘欢的歌,music.play,听<singer>刘欢</singer>的歌
1548,找个音乐,music.play,找个音乐
1548,才看不着,OTHERS,才看不着
1548,那英,music.play,<singer>那英</singer>
1548,播放金志文的音乐,music.play,播放<singer>金志文</singer>的音乐
1548,高菲,music.play,<singer>高菲</singer>
1549,我从来杀你的时候你再联系我就打电话过来看完了以后你过来你再打我的电话,OTHERS,我从来杀你的时候你再联系我就打电话过来看完了以后你过来你再打我的电话
1549,中澳滨河湾,navigation.navigation,<destination>中澳滨河湾</destination>
1549,中澳滨河湾,navigation.navigation,<destination>中澳滨河湾</destination>
